Serial	Metro	County FIPS	Mortgage Payment	Household Income	Home Value
735693	1	0	$190	$63,000	$32,500
735719	4	0	$340	$27,500	$95,000
735791	1	45	$630	$43,200	$162,500
735813	1	0	$720	$5,500	$350,000
735885	1	0	$490	$45,800	$45,000
735935	1	45	$310	$36,000	$55,000
735956	1	0	$450	$70,300	$45,000
736066	1	0	$880	$20	$162,500
736099	1	0	$90	$15,000	
736131	4	1	$1,300	$22,720	$162,500
736188	1	0	$90	$38,500	$45,000
736218	4	1	$1,400	$30,900	$187,500
736248	1	0	$580	$15,400	$162,500
736256	4	1	$650	$132,800	$65,000
736276	4	1	$550	$20,800	$137,500
736385	4	1	$720	$45,000	$112,500
736413	1	0	$670	$57,200	$112,500
736446	1	0	$300	$14,580	$55,000
736488	1	0	$470	$35,200	$45,000
736573	1	0	$330	$77,040	$55,000
736575	1	45	$580	$246,500	$137,500
736634	4	1	$480	$76,800	$95,000
736689	1	45	$90	$5,600	$45,000
736713	1	45	$300	$76,000	$112,500
736847	1	0	$350	$30,320	$55,000
736877	1	0	$270	$54,000	$17,500
736960	1	0	$380	$36,200	$45,000
736978	1	0	$460	$0	$37,500
737046	1	0	$550	$54,000	$65,000
737169	1	0	$360	$6,000	$55,000
737201	4	13	$190	$39,680	$27,500
737480	4	13	$520	$37,000	$22,500
737482	1	0	$430	$21,500	$55,000
737629	1	0	$380	$14,400	$45,000
737669	1	0	$680	$22,800	$85,000
737673	1	0	$250	$26,600	$32,500
737876	4	1	$500	$37,800	$85,000
738007	3	0	$580	$24,900	$65,000
738035	1	0	$280	$30,230	$27,500
738103	4	1	$630	$51,400	$162,500
738213	4	1	$870	$124,400	$162,500
738231	1	0	$550	$36,000	$162,500
738242	1	0	$300	$49,400	$17,500
738359	1	0	$400	$17,000	$45,000
738472	1	0	$280	$20,500	$55,000
738483	1	0	$350	$28,400	$65,000
738855	1	0	$700	$50,000	$85,000
738900	4	0	$700	$32,200	$65,000
738931	1	0	$380	$6,000	$65,000
739658	2	81	$4,300	$35,000	$225,000
740018	2	81	$900	$64,600	$275,000
740192	3	0	$970	$93,200	$85,000
740384	3	0	$210	$32,000	$55,000
740388	2	5	$1,500	$193,600	$625,000
740689	2	85	$1,400	$116,400	$350,000
740812	0	0	$450	$61,500	$22,500
741205	3	103	$2,300	$134,750	$350,000
741497	1	0	$370	$39,200	$65,000
741642	2	5	$900	$100,300	$350,000
742088	3	0	$1,600	$465,000	$450,000
742195	1	0	$680	$55,000	$85,000
742229	2	47	$1,200	$20,000	$350,000
742320	2	47	$390	$140,000	$350,000
742345	2	81	$1,800	$154,500	$350,000
742728	2	5	$830	$34,600	$275,000
742945	1	0	$3,000	$14,000	$350,000
743034	4	83	$540	$26,580	$75,000
743330	2	81	$2,000	$106,400	$625,000
743915	2	29	$680	$16,300	$95,000
745385	1	89	$350	$99,000	$75,000
745619	1	0	$680	$73,100	$85,000
745786	1	0	$540	$28,000	$65,000
746026	1	0	$600	$53,580	$65,000
746131	2	47	$2,300	$95,000	$625,000
746155	2	47	$2,300	$99,800	$450,000
746186	3	0	$310	$50,810	$55,000
746251	0	0	$460	$37,600	$137,500
746320	3	103	$2,200	$210,000	$275,000
746359	1	0	$1,100	$85,800	$350,000
746747	4	83	$300	$28,000	$95,000
746883	2	47	$2,600	$53,500	$450,000
746940	1	0	$480	$21,300	$45,000
747327	2	81	$1,900	$130,800	$350,000
747588	1	0	$200	$63,300	$12,500
747701	2	81	$3,000	$50,000	$275,000
748605	2	5	$1,200	$31,700	$450,000
748745	2	47	$2,500	$35,000	$625,000
748764	2	81	$1,400	$100,400	$350,000
749424	1	0	$400	$56,000	$55,000
750395	1	0	$280	$24,000	$22,500
750546	1	0	$250	$36,500	$32,500
750584	3	27	$400	$20,000	$450,000
751185	1	0	$300	$30,000	$55,000
751511	1	0	$300	$14,200	$32,500
751516	3	29	$720	$68,000	$95,000
751545	3	29	$1,200	$15,420	$112,500
751595	2	61	$3,000	$232,000	$1,000,000
751824	2	81	$1,300	$93,000	$350,000
751883	2	47	$4,000	$50,000	$625,000
751896	3	0	$800	$31,000	$225,000
751971	3	59	$1,600	$117,000	$350,000
752235	1	0	$650	$97,000	$55,000
752476	3	0	$750	$32,570	$162,500
752614	1	0	$600	$124,900	$85,000
752688	2	5	$1,200	$137,000	$450,000
752836	2	81	$4,300	$125,700	$350,000
753025	0	0	$620	$24,000	$65,000
753575	3	59	$1,600	$72,600	$350,000
753716	2	61	$40	$38,000	$5,000
753916	2	81	$2,000	$41,900	$350,000
753981	1	0	$210	$40,700	$17,500
754179	2	47	$1,000	$85,000	$225,000
754224	0	0	$300	$23,400	$45,000
754467	2	5	$1,800	$58,900	$625,000
754482	3	91	$410	$44,730	$65,000
754513	3	59	$2,400	$206,000	$450,000
754849	3	59	$2,200	$45,600	$450,000
754989	4	0	$150	$29,800	$22,500
755064	1	0	$1,100	$59,200	$95,000
755089	3	0	$300	$52,000	$65,000
755239	2	81	$1,300	$26,500	$350,000
755409	1	0	$400	$55,400	$55,000
755538	4	13	$320	$18,600	$32,500
755581	2	47	$750	$50,000	$275,000
755608	2	5	$500	$14,300	$350,000
755896	3	29	$580	$23,620	$162,500
756637	3	0	$250	$25,000	$27,500
756784	2	47	$850	$29,400	$137,500
756851	1	0	$100	$20,000	$5,000
757608	2	81	$2,500	$20,300	$350,000
757787	1	0	$250	$14,000	$17,500
757805	0	0	$520	$40,200	$45,000
757974	4	0	$360	$45,000	$32,500
758233	1	0	$480	$37,000	$37,500
758718	1	0	$350	$61,120	$75,000
758817	2	47	$1,800	$9,600	$350,000
758872	2	47	$1,500	$124,500	$450,000
758875	1	0	$510	$116,000	$32,500
758930	2	5	$1,600	$232,200	$350,000
759016	3	59	$1,500	$25,700	$450,000
759152	3	0	$660	$25,350	$75,000
759177	3	29	$1,900	$111,500	$275,000
759409	3	75	$300	$45,500	$32,500
759426	2	81	$1,100	$30,800	$350,000
759469	1	0	$400	$51,600	$65,000
759555	2	81	$2,000	$35,400	$625,000
759877	2	81	$1,200	$39,500	$162,500
759891	2	81	$1,500	$11,000	$225,000
760122	1	0	$400	$64,850	$45,000
760135	4	0	$650	$138,000	$162,500
760352	1	0	$170	$28,500	$95,000
760629	2	5	$3,900	$36,000	$225,000
761029	1	0	$850	$104,460	$162,500
761348	2	47	$1,500	$62,200	$350,000
761412	2	47	$2,000	$65,800	$450,000
761539	2	47	$1,500	$83,000	$350,000
761971	1	0	$140	$77,200	$22,500
762190	3	0	$300	$40,000	$112,500
762876	2	0	$930	$59,400	$75,000
763022	2	5	$550	$13,000	$350,000
763538	2	47	$1,600	$178,000	$450,000
763640	1	0	$450	$13,200	$162,500
763647	2	81	$1,100	$28,200	$350,000
763769	1	0	$250	$30,000	$37,500
763848	3	59	$1,300	$60,000	$350,000
763865	1	0	$80	$49,100	$137,500
764071	3	103	$3,200	$131,200	$875,000
764259	3	29	$930	$85,600	$137,500
764331	2	5	$1,400	$72,000	$275,000
764647	3	59	$3,600	$158,204	$450,000
764786	2	81	$2,800	$80,200	$450,000
764793	2	47	$2,500	$75,000	$350,000
764841	3	0	$550	$22,800	$55,000
764970	1	0	$700	$63,100	$112,500
765183	2	47	$2,800	$81,000	$350,000
765277	0	0	$500	$11,080	$12,500
765795	2	61	$1,900	$100,000	$450,000
765841	4	0	$1,500	$100,700	$625,000
765911	3	91	$520	$408,000	$65,000
766777	3	0	$470	$14,400	$5,000
766888	3	91	$800	$65,300	$162,500
767050	2	85	$1,300	$153,200	$625,000
767225	3	0	$770	$142,000	$162,500
767399	1	0	$460	$40,100	$65,000
767715	4	13	$450	$23,500	$27,500
767886	2	47	$2,200	$40,000	$350,000
768008	2	81	$3,200	$81,000	$275,000
768242	1	0	$200	$22,800	$5,000
768503	1	89	$550	$40,000	$55,000
768556	2	47	$2,700	$37,800	$450,000
768588	3	1	$90	$46,000	$12,500
768996	2	81	$1,200	$31,500	$450,000
769319	3	0	$450	$51,400	$75,000
769834	2	47	$1,600	$39,600	$275,000
770142	2	81	$2,600	$70,000	$625,000
770271	2	47	$2,900	$17,600	$350,000
770466	2	61	$3,500	$656,000	$1,000,000
770525	3	0	$420	$39,500	$75,000
770590	3	0	$480	$13,830	$95,000
770638	2	5	$1,900	$64,200	$275,000
770735	3	59	$800	$96,500	$450,000
770862	3	103	$1,900	$84,000	$350,000
770917	1	0	$700	$28,600	$85,000
770964	1	0	$850	$45,000	$85,000
771045	1	0	$140	$47,700	$32,500
771618	2	5	$1,200	$65,000	$350,000
771624	2	81	$1,500	$48,200	$625,000
772557	1	0	$200	$18,070	$27,500
772589	2	81	$3,600	$117,000	$875,000
772624	4	0	$540	$74,100	$112,500
773111	0	0	$580	$114,000	$95,000
773469	1	0	$100	$35,600	$112,500
773642	1	0	$300	$19,100	$27,500
773645	3	59	$3,000	$170,000	$625,000
773870	2	47	$1,500	$77,000	$350,000
774552	3	0	$1,500	$273,400	$875,000
774605	1	89	$200	$18,000	$32,500
774645	3	0	$2,600	$135,100	$450,000
775419	0	0	$120	$35,400	$5,000
775465	2	81	$800	$39,800	$225,000
775476	3	75	$200	$93,500	$112,500
775584	1	0	$1,500	$23,700	$95,000
775763	2	47	$2,000	$67,000	$450,000
775882	1	0	$420	$29,300	$27,500
776033	1	0	$230	$46,000	$27,500
776100	1	0	$400	$38,500	$45,000
776213	2	5	$90	$145,370	$37,500
776522	1	0	$710	$66,000	$85,000
776538	2	47	$2,200	$57,000	$350,000
776601	2	47	$2,100	$60,000	$625,000
776768	3	0	$250	$24,900	$75,000
776806	1	0	$320	$70,100	$45,000
777006	2	81	$2,500	$15,600	$625,000
777339	2	47	$2,300	$138,000	$450,000
777580	2	47	$2,200	$155,200	$350,000
777631	3	0	$650	$91,200	$22,500
777780	0	0	$270	$77,400	$95,000
778103	1	0	$760	$156,650	$275,000
778783	4	13	$250	$35,000	$45,000
778820	2	85	$1,400	$131,100	$450,000
779151	2	81	$2,300	$26,200	$350,000
779383	1	0	$320	$60,300	$65,000
779467	2	61	$530	$52,100	$225,000
779622	2	47	$1,800	$78,000	$625,000
779678	1	0	$700	$68,300	$65,000
779929	1	0	$430	$35,000	$55,000
779951	2	47	$2,000	$15,400	$350,000
780126	2	85	$1,500	$166,100	$875,000
780271	3	0	$1,000	$74,000	$137,500
780332	2	81	$1,300	$94,600	$625,000
780470	2	47	$2,900	$67,000	$625,000
780685	2	47	$780	$70,000	$625,000
780757	3	0	$170	$32,000	$5,000
780844	2	81	$790	$70,000	$187,500
780995	1	0	$600	$30,000	$85,000
781046	2	47	$250	$29,700	$75,000
781118	1	0	$850	$100,000	$187,500
781411	3	0	$480	$42,000	$22,500
781830	1	89	$330	$56,570	$75,000
782150	1	0	$800	$56,630	$95,000
782212	4	0	$380	$17,100	$55,000
782990	2	61	$2,200	$235,000	$875,000
783283	0	0	$330	$42,950	$17,500
783381	3	0	$700	$96,000	$112,500
783588	2	0	$500	$62,700	$65,000
783651	0	0	$260	$70,200	$55,000
784007	2	0	$1,800	$73,400	$225,000
784087	1	0	$450	$142,350	$187,500
784163	2	47	$1,200	$66,600	$450,000
784438	2	81	$1,200	$159,100	$625,000
784440	2	47	$2,300	$50,800	$450,000
784524	3	0	$780	$38,800	$137,500
784778	3	59	$450	$109,400	$350,000
784814	1	0	$300	$69,500	$95,000
784887	1	89	$380	$45,000	$37,500
784926	4	13	$300	$77,000	$65,000
785125	4	0	$330	$19,600	$55,000
785373	1	0	$520	$51,500	$65,000
785826	3	75	$200	$11,500	$5,000
786032	1	0	$250	$58,010	$32,500
786639	3	29	$580	$93,610	$95,000
786789	2	85	$3,500	$510,000	$1,000,000
786979	3	0	$1,000	$55,000	$625,000
787155	4	83	$600	$150,000	$75,000
787238	1	0	$500	$199,500	$27,500
787298	3	75	$310	$65,230	$65,000
787403	3	0	$210	$4,000	$5,000
787675	4	0	$400	$68,040	$55,000
787714	4	0	$1,500	$60,000	$162,500
787796	1	0	$350	$62,600	$162,500
788088	2	0	$500	$67,000	$65,000
788408	2	61	$1,700	$11,440	$450,000
788503	3	59	$1,800	$85,000	$275,000
788628	3	0	$520	$29,000	$45,000
789062	3	69	$190	$40,600	$5,000
789143	1	0	$150	$29,600	$32,500
789412	3	0	$410	$43,050	$32,500
789620	1	0	$400	$10,900	$12,500
789780	2	81	$1,500	$13,700	$350,000
790304	1	0	$1,500	$164,650	$875,000
790479	2	81	$3,300	$58,600	$450,000
790550	2	81	$2,700	$108,000	$625,000
790553	2	5	$1,300	$102,000	$450,000
790567	2	81	$1,800	$46,300	$225,000
790663	1	0	$630	$43,800	$55,000
790771	3	91	$940	$46,700	$137,500
790862	2	47	$1,500	$51,160	$275,000
790996	2	5	$1,200	$35,700	$350,000
791084	4	13	$390	$16,800	$55,000
791264	2	81	$1,200	$80,400	$350,000
791887	1	0	$190	$52,000	$22,500
791930	2	47	$2,500	$87,000	$625,000
791931	3	0	$560	$60,030	$112,500
792154	2	47	$590	$19,000	$137,500
793837	1	0	$300	$41,900	$65,000
793925	1	0	$700	$76,200	$137,500
794271	3	103	$3,500	$83,020	$450,000
794798	2	47	$2,500	$62,000	$625,000
795022	1	0	$100	$30,550	$65,000
795552	1	0	$400	$0	$225,000
795953	1	0	$350	$51,000	$17,500
796273	3	75	$410	$58,000	$45,000
797223	4	0	$400	$15,000	$32,500
797237	3	0	$300	$57,000	$85,000
797439	2	85	$1,800	$22,000	$450,000
797551	3	69	$130	$28,000	$5,000
797562	1	0	$600	$78,000	$85,000
797809	2	81	$1,500	$50,000	$450,000
798106	2	81	$1,000	$100,000	$350,000
798719	1	0	$200	$57,900	$187,500
799178	3	59	$3,500	$70,700	$450,000
799231	0	0	$300	$58,000	$65,000
799246	3	0	$350	$5,000	$5,000
799380	2	47	$2,400	$57,500	$625,000
799636	4	0	$290	$25,500	$17,500
799810	3	0	$300	$38,800	$65,000
799975	3	0	$550	$16,300	$55,000
800342	3	29	$250	$9,500	$95,000
800347	2	47	$1,900	$58,600	$450,000
800815	0	0	$350	$34,800	$22,500
800965	2	47	$1,200	$0	$350,000
800973	2	47	$1,800	$90,000	$450,000
801103	1	0	$220	$57,400	$37,500
801130	2	47	$1,500	$100,000	$450,000
801149	2	0	$400	$49,600	$75,000
801210	2	5	$7,300	$64,000	$350,000
801227	3	87	$800	$151,600	$625,000
801275	1	0	$320	$21,500	$55,000
801352	3	0	$340	$31,200	$65,000
801742	3	59	$1,200	$158,200	$275,000
802447	2	47	$500	$42,400	$225,000
802457	3	1	$250	$42,000	$27,500
802538	3	59	$1,500	$40,000	$625,000
803085	2	81	$2,500	$103,800	$625,000
803310	1	0	$150	$57,400	$27,500
803350	3	0	$250	$1,000	$55,000
803522	2	61	$300	$3,000	$12,500
803540	2	81	$1,500	$53,080	$225,000
803559	2	81	$1,300	$43,100	$350,000
803564	0	0	$200	$34,140	$5,000
803596	4	0	$220	$60,000	$65,000
803619	3	59	$2,100	$54,000	$625,000
803730	3	29	$750	$87,500	$85,000
803780	3	103	$2,600	$46,000	$350,000
803936	3	0	$670	$32,000	$75,000
804036	4	71	$310	$59,000	$27,500
804382	1	0	$2,000	$255,000	$625,000
804509	3	59	$1,700	$71,300	$225,000
804552	1	0	$450	$39,500	$112,500
804635	1	0	$400	$55,300	$85,000
804800	2	5	$1,100	$45,800	$450,000
804862	3	0	$1,100	$65,000	$275,000
804955	4	83	$300	$71,500	$55,000
805049	1	0	$230	$42,500	$37,500
805067	3	0	$480	$119,200	$95,000
805191	4	0	$700	$100,000	$275,000
805300	2	81	$1,500	$77,000	$450,000
805759	2	47	$1,300	$256,000	$450,000
805776	2	81	$1,800	$78,500	$875,000
805794	3	103	$1,800	$67,800	$350,000
805846	3	59	$1,900	$72,600	$225,000
806136	1	0	$510	$58,100	$45,000
806464	0	0	$890	$117,020	$225,000
807039	1	0	$300	$46,000	$45,000
807266	2	85	$1,400	$12,000	$350,000
807711	2	47	$2,000	$60,000	$350,000
808055	2	47	$1,000	$67,200	$450,000
808240	2	47	$2,300	$51,000	$625,000
808466	2	85	$2,200	$85,000	$875,000
808642	0	0	$910	$33,200	$85,000
808738	1	0	$460	$22,000	$27,500
809004	2	81	$1,500	$85,100	$225,000
809127	2	47	$2,500	$87,001	$450,000
809145	3	0	$680	$29,800	$85,000
809223	3	103	$1,900	$70,000	$350,000
810023	3	0	$560	$45,100	$55,000
810265	1	0	$530	$72,000	$112,500
810271	0	0	$230	$10,000	$17,500
810353	4	0	$360	$39,500	$65,000
810948	3	29	$650	$8,000	$95,000
811186	2	81	$2,900	$58,300	$450,000
811240	2	81	$1,700	$30,000	$450,000
811303	1	0	$340	$35,400	$32,500
811440	2	47	$1,400	$30,000	$350,000
811670	3	0	$1,000	$70,700	$112,500
811733	3	75	$500	$58,700	$85,000
811773	4	0	$350	$10,100	$55,000
811928	4	93	$580	$105,710	$85,000
812445	2	47	$530	$84,000	$350,000
812624	0	0	$460	$68,700	$45,000
813023	2	81	$3,500	$64,200	$875,000
813085	3	75	$200	$3,600	$5,000
813134	2	5	$1,300	$47,000	$350,000
813494	3	0	$1,200	$136,600	$137,500
814325	3	75	$580	$106,000	$95,000
814401	3	0	$830	$38,800	$75,000
814456	2	5	$450	$28,850	$450,000
814485	1	0	$300	$16,830	$12,500
814566	3	87	$2,000	$106,400	$450,000
815389	2	47	$490	$176,000	$450,000
815883	1	89	$2,700	$371,000	$112,500
815963	1	0	$380	$61,280	$85,000
815973	1	0	$500	$33,000	$32,500
816236	1	0	$500	$25,420	$22,500
816248	0	0	$470	$44,070	$55,000
816682	3	29	$730	$46,300	$137,500
816939	2	29	$390	$71,000	$55,000
816970	2	47	$1,200	$98,100	$625,000
817029	4	1	$900	$24,000	$95,000
817053	1	0	$120	$55,700	$112,500
817109	1	0	$140	$24,800	$85,000
817665	1	0	$460	$30,000	$55,000
817767	4	0	$440	$122,500	$85,000
818408	3	0	$450	$28,000	$45,000
818744	4	151	$500	$62,130	$85,000
818770	4	81	$320	$20,001	$5,000
818803	4	35	$1,100	$72,000	$162,500
818998	4	151	$1,400	$88,000	$350,000
819183	1	0	$330	$24,500	$37,500
819552	4	0	$270	$10,700	$12,500
819600	3	0	$490	$78,700	$32,500
819753	1	0	$630	$14,200	$75,000
819773	1	0	$440	$22,500	$137,500
819918	4	81	$330	$17,100	$55,000
820046	1	0	$510	$35,000	$137,500
820106	1	0	$500	$21,300	$112,500
820121	4	151	$480	$30,600	$75,000
820159	4	0	$380	$12,800	$85,000
820434	1	0	$300	$45,600	$22,500
820454	1	0	$750	$95,000	$65,000
820725	4	0	$160	$18,700	$5,000
820764	4	0	$1,000	$64,100	$137,500
820800	0	0	$100	$12,000	$5,000
821201	4	0	$740	$77,000	$85,000
821391	2	119	$730	$49,600	$112,500
821813	2	67	$580	$47,000	$85,000
821850	4	147	$280	$55,000	$27,500
822053	4	0	$310	$38,200	$32,500
822074	1	0	$140	$0	$55,000
822459	4	0	$600	$136,000	$137,500
822667	1	0	$290	$88,000	$137,500
822673	0	0	$1,700	$122,300	$625,000
822747	1	0	$780	$24,000	$137,500
822824	3	119	$1,400	$120,100	$187,500
822946	2	81	$910	$77,600	$137,500
823082	2	67	$1,600	$100,000	$225,000
823343	3	51	$180	$230	$12,500
823494	4	0	$390	$33,500	$5,000
823546	1	0	$350	$40,100	$75,000
823943	1	0	$650	$15,900	$112,500
824116	1	0	$230	$25,500	$55,000
824358	1	0	$360	$68,500	$45,000
824460	4	0	$340	$46,600	$137,500
824531	4	0	$190	$41,600	$45,000
824644	4	67	$890	$50,000	$112,500
824922	4	0	$200	$18,300	$5,000
825018	1	0	$610	$71,500	$137,500
825099	4	0	$4,700	$456,600	$875,000
825175	3	51	$260	$5,200	$17,500
825780	4	1	$640	$21,010	$137,500
825959	4	0	$510	$31,700	$85,000
825983	1	0	$320	$25,000	$55,000
826410	1	0	$290	$12,000	$55,000
826412	1	0	$650	$33,000	$65,000
826433	4	0	$390	$17,000	$37,500
827015	4	25	$880	$79,000	$137,500
827436	4	0	$1,000	$55,800	$55,000
827458	4	151	$650	$44,000	$75,000
827461	1	0	$470	$35,100	$55,000
827679	4	151	$150	$12,920	$12,500
827707	1	0	$600	$84,700	$85,000
827747	4	1	$250	$27,200	$12,500
827790	1	0	$1,700	$36,600	$225,000
827882	4	57	$400	$37,000	$75,000
827992	1	0	$270	$29,800	$17,500
828045	4	159	$400	$35,000	$12,500
828476	3	51	$240	$9,500	$27,500
829102	1	0	$370	$47,100	$137,500
829186	1	0	$1,200	$100,000	$225,000
829650	1	97	$620	$50,450	$65,000
829787	4	67	$2,600	$142,000	$625,000
829847	2	81	$350	$12,900	$95,000
829980	4	67	$700	$59,200	$137,500
830243	1	0	$510	$18,920	$75,000
830288	3	179	$1,000	$61,100	$350,000
830665	0	0	$440	$90,000	$65,000
830790	1	0	$500	$23,500	$75,000
830969	4	0	$290	$66,500	$5,000
831092	4	133	$430	$15,600	$55,000
831175	3	119	$890	$15,100	$137,500
831248	2	0	$1,400	$63,000	$225,000
831309	1	0	$300	$60,000	$37,500
831419	4	133	$500	$25,500	$112,500
831586	4	0	$220	$4,000	$55,000
831620	3	0	$210	$6,900	$17,500
831632	4	67	$430	$18,000	$65,000
831649	3	0	$200	$11,840	$112,500
831901	4	0	$360	$25,600	$37,500
832097	3	119	$810	$72,000	$137,500
832174	1	0	$270	$24,000	$12,500
832187	1	0	$430	$13,050	$5,000
832813	1	0	$380	$17,500	$45,000
833576	1	0	$400	$41,700	$32,500
833884	1	0	$1,000	$60,050	$275,000
834004	1	0	$390	$11,200	$32,500
834122	1	0	$300	$33,000	$27,500
834401	3	119	$710	$79,290	$112,500
834848	4	0	$650	$31,000	$137,500
835268	4	0	$500	$113,900	$450,000
835649	1	0	$400	$17,000	$65,000
835968	3	0	$370	$16,570	$17,500
836103	2	0	$810	$58,400	$112,500
836180	1	0	$250	$10,500	$5,000
836196	1	155	$450	$36,500	$112,500
836333	4	67	$520	$22,100	$95,000
836452	2	119	$830	$0	$187,500
836588	1	0	$300	$27,900	$55,000
836643	2	119	$910	$34,000	$137,500
836646	1	0	$410	$36,000	$5,000
836753	3	0	$340	$81,650	$95,000
836967	1	0	$250	$30,700	$17,500
837174	4	0	$350	$34,000	$32,500
837479	1	155	$200	$27,800	$27,500
837568	3	0	$420	$82,700	$45,000
837676	1	0	$630	$22,000	$65,000
838108	4	0	$220	$41,000	$55,000
838404	1	0	$580	$37,500	$75,000
838408	1	0	$370	$27,000	$55,000
838562	4	0	$1,000	$64,200	$137,500
838744	1	0	$1,200	$166,200	$225,000
838814	4	159	$600	$86,000	$162,500
839045	1	0	$700	$39,000	$75,000
839139	1	0	$550	$55,000	$65,000
839140	1	0	$240	$35,810	$22,500
839181	4	67	$1,000	$74,100	$275,000
839241	1	0	$190	$54,700	$225,000
839301	3	51	$330	$32,000	$55,000
839681	1	0	$350	$26,000	$37,500
839689	2	67	$570	$42,300	$95,000
839927	3	0	$600	$75,100	$137,500
840050	4	151	$310	$20,900	$27,500
840215	4	147	$700	$100,600	$187,500
840247	1	0	$250	$22,900	$12,500
840301	3	51	$250	$28,000	$45,000
840460	3	119	$360	$50,900	$32,500
840707	4	0	$160	$10,700	$65,000
840743	4	151	$350	$43,250	$22,500
840764	1	0	$570	$30,000	$75,000
840812	2	119	$500	$35,000	$85,000
841187	4	159	$230	$15,500	$5,000
841542	4	1	$360	$37,900	$162,500
841755	1	0	$420	$36,300	$65,000
841904	2	81	$900	$49,400	$137,500
841971	4	191	$270	$6,900	$12,500
842351	1	0	$410	$33,200	$27,500
842533	4	0	$160	$71,500	$5,000
842568	1	0	$590	$30,000	$75,000
842920	4	0	$780	$31,000	$75,000
843011	4	25	$600	$50,000	$162,500
843040	4	0	$550	$52,600	$65,000
843322	4	159	$200	$16,000	$12,500
843325	1	0	$330	$29,000	$32,500
844174	4	1	$450	$15,600	$5,000
844280	4	151	$400	$24,000	$27,500
844500	1	0	$400	$43,200	$45,000
844925	2	119	$590	$37,100	$112,500
844935	3	0	$1,600	$111,200	$350,000
844962	1	0	$200	$24,000	$22,500
845572	4	0	$420	$32,000	$85,000
845715	4	0	$510	$30,200	$45,000
846219	1	0	$360	$10,300	$12,500
846287	1	0	$180	$25,000	$65,000
846401	2	51	$160	$12,400	$45,000
846695	1	0	$280	$12,000	$75,000
846752	3	0	$900	$46,000	$162,500
846791	3	0	$220	$24,300	$17,500
846838	1	0	$550	$80,000	$112,500
846865	1	0	$740	$38,000	$875,000
846894	4	0	$740	$139,000	$162,500
847093	1	0	$590	$41,500	$75,000
847152	1	0	$900	$64,600	$137,500
847279	4	57	$590	$30,000	$75,000
847390	3	0	$580	$63,200	$112,500
847667	4	57	$350	$990	$5,000
847670	2	81	$1,100	$70,000	$137,500
847734	1	0	$600	$44,900	$65,000
847902	4	159	$200	$60,200	$12,500
847923	1	0	$60	$62,100	$95,000
847927	4	0	$270	$74,400	$75,000
848071	1	0	$240	$30,000	$27,500
848228	2	119	$180	$1,000	$112,500
848465	4	159	$420	$45,000	$55,000
848545	1	0	$260	$24,000	$37,500
848639	3	119	$550	$78,400	$112,500
848804	1	0	$380	$32,700	$17,500
848887	4	0	$600	$108,000	$225,000
849138	1	0	$240	$18,400	$17,500
849408	3	0	$610	$34,300	$85,000
849504	1	155	$200	$24,600	$5,000
849740	1	0	$200	$36,600	$5,000
849845	4	151	$500	$39,200	$45,000
849954	3	0	$1,000	$63,400	$112,500
849995	4	159	$670	$24,000	$95,000
849996	1	0	$850	$88,710	$162,500
850006	4	0	$290	$12,300	$45,000
850047	1	0	$390	$47,100	$137,500
850323	1	0	$300	$35,650	$17,500
850404	1	97	$880	$37,000	$112,500
